Name,DisseminationURL
PT-TT-SNI-DSC-35-8-370_m0205.TIF,vault://5B5E49838271BB3DCF87CD42A660C176
PT-TT-SNI-DSC-35-8-371_m0206.TIF,vault://9810B84CAF41F78459D3BF53072224B1
PT-TT-SNI-DSC-35-8-372_m0207.TIF,vault://91D6B89148BAFF8C9612AE87E4C7FA43
PT-TT-SNI-DSC-35-8-38_m0042.TIF,vault://588FD7E582DBF5990B0F20898170E58C
PT-TT-SNI-DSC-35-8-39_m0043.TIF,vault://CB3E9F05A7FB55C0CB9140861E2113D5
PT-TT-SNI-DSC-35-8-3A_m0007.TIF,vault://ACF02CCF55FF8BEB6169B140FBB30496
PT-TT-SNI-DSC-35-8-4_m0008.TIF,vault://890C44EC292B2D1EF081DC10B306321F
PT-TT-SNI-DSC-35-8-40_m0044.TIF,vault://CC7A9C13C6309F6271D6962CC5D7AA91
PT-TT-SNI-DSC-35-8-4001_m0208.TIF,vault://E733A5777DE0D92C83EC3AE1F6D7136D
PT-TT-SNI-DSC-35-8-4002_m0209.TIF,vault://DA960C1B2D3337562F6EDCC8B191BC05
PT-TT-SNI-DSC-35-8-4003_m0210.TIF,vault://76B34D4A2AC5FA7B159D4AA954052CD4
PT-TT-SNI-DSC-35-8-4004_m0211.TIF,vault://FAC4D8A9E9F444FA25AA3E296A040AAE
PT-TT-SNI-DSC-35-8-4005_m0212.TIF,vault://6D5772AC7E16E06D4FE9789B4418E55F
PT-TT-SNI-DSC-35-8-4006_m0213.TIF,vault://E0544641EE8AE4D75038743B8A12588B
PT-TT-SNI-DSC-35-8-4007_m0214.TIF,vault://5E7265B07259DB02F9BD277AEAC6D839
PT-TT-SNI-DSC-35-8-4008_m0215.TIF,vault://B4B073883C8FC34A51519C7D0A34D551
PT-TT-SNI-DSC-35-8-4009_m0216.TIF,vault://42B71CFA9C8004A27FB44D1DB77C7A37
PT-TT-SNI-DSC-35-8-4010_m0217.TIF,vault://BE5E3A3D47A8DB2A02ACDC4F35A23AD5
PT-TT-SNI-DSC-35-8-4011_m0218.TIF,vault://DB33862AB4E4F503C7B7188ABFD16C58
PT-TT-SNI-DSC-35-8-4012_m0219.TIF,vault://52123045D0A4F3BBCF56BCD4179389AF
PT-TT-SNI-DSC-35-8-4013_m0220.TIF,vault://0BAE2D20ACDAD9C9DC4A25350FC96865
PT-TT-SNI-DSC-35-8-4014_m0221.TIF,vault://41A10B44143C748D4EA1EEBB34CE94E2
PT-TT-SNI-DSC-35-8-4015_m0222.TIF,vault://638BFA22E09E83F02BD15D9B094D8E8F
PT-TT-SNI-DSC-35-8-4016_m0223.TIF,vault://1948128614BEC962F79859E088A6EB7E
PT-TT-SNI-DSC-35-8-4017_m0224.TIF,vault://BD768F23B90CD96A7C97DD863D1DC5AA
PT-TT-SNI-DSC-35-8-4021_m0225.TIF,vault://DD935196DF248FD50615D2F05F455EB5
PT-TT-SNI-DSC-35-8-4023_m0226.TIF,vault://392E55781AF0EB96CA2FDADFDD8FDEF2
PT-TT-SNI-DSC-35-8-4028_m0227.TIF,vault://D998359D2E765AE0FE29F4AF4658FC68
PT-TT-SNI-DSC-35-8-4029_m0228.TIF,vault://9F06F3F3C4D8E42005702ED9FDC080F7
PT-TT-SNI-DSC-35-8-4030_m0229.TIF,vault://A968391040020C7F1B6FC6E46204F1D2
PT-TT-SNI-DSC-35-8-4031_m0230.TIF,vault://37EB789C7078FCDA8EF1329F7831F905
PT-TT-SNI-DSC-35-8-4032_m0231.TIF,vault://C8E4FEDBB260012856341B0CF80EF5AB
PT-TT-SNI-DSC-35-8-4033_m0232.TIF,vault://36EE576FC831877BA48CAFFC073F06FE
PT-TT-SNI-DSC-35-8-4033_m0233.TIF,vault://480BCC7F6D5EF0DF24FC786BEFEE500A
PT-TT-SNI-DSC-35-8-4033_m0234.TIF,vault://D501295168FA6BE45CB527D24299057E
PT-TT-SNI-DSC-35-8-4035_m0235.TIF,vault://E9C48D83B45F674574BDBA666BBB6ECB
PT-TT-SNI-DSC-35-8-4036_m0236.TIF,vault://4221A6E0C87FA4C6EC3712D155F3459D
PT-TT-SNI-DSC-35-8-4037_m0237.TIF,vault://99F2396964C53744FC1D6CA8FD41B682
PT-TT-SNI-DSC-35-8-4038_m0238.TIF,vault://0A1F3F2017ED39ADFB0180D2E9003DE8
PT-TT-SNI-DSC-35-8-4039_m0239.TIF,vault://2F0F1D29219B5E051EADA646F1AE5275
PT-TT-SNI-DSC-35-8-4040_m0240.TIF,vault://FAA750D658F975A22BACED090CC5D1C0
PT-TT-SNI-DSC-35-8-4041_m0241.TIF,vault://DF41C7EF86FDB5606AEA46963488C74E
PT-TT-SNI-DSC-35-8-4042_m0242.TIF,vault://FAB617EB39C66BB6FB654A1F159077CD
PT-TT-SNI-DSC-35-8-4043_m0243.TIF,vault://A196FF24157D3A8847A3E47A116AC2A8
PT-TT-SNI-DSC-35-8-4044_m0244.TIF,vault://8ADFF25ADF7C32ACA24313DBEF2870DD
PT-TT-SNI-DSC-35-8-4045_m0245.TIF,vault://D4D3AFA0DDF6E06359B6355F0E582F4A
PT-TT-SNI-DSC-35-8-4046_m0246.TIF,vault://C67826629C944F671CFC2B7D2506C8B3
PT-TT-SNI-DSC-35-8-4047_m0247.TIF,vault://7BB20D1B55C77F54D33F6E2700C0B2AB
PT-TT-SNI-DSC-35-8-4048_m0248.TIF,vault://53188E4623725BAF46E3F5524F19C4CF
PT-TT-SNI-DSC-35-8-4049_m0249.TIF,vault://2E8BA0204B40C44BF501FFD037DBB07F
PT-TT-SNI-DSC-35-8-4050_m0250.TIF,vault://1BB2A6807173EEC9CB2C3E93F2F320C0
PT-TT-SNI-DSC-35-8-4051_m0251.TIF,vault://EC8D43C75C995A50A3DB8FB63BAB9C1B
PT-TT-SNI-DSC-35-8-4052_m0252.TIF,vault://DE431066D8561E3450478A409CC1294A
PT-TT-SNI-DSC-35-8-4053_m0253.TIF,vault://A21A5D38B45154C76BDEED769A762ACD
PT-TT-SNI-DSC-35-8-4054_m0254.TIF,vault://7B8534CD58A8B20EF0F1665BAC8568F1
PT-TT-SNI-DSC-35-8-4055_m0255.TIF,vault://4742ABF8972B4EEAC784091DC755E46C
PT-TT-SNI-DSC-35-8-4055_m0256.TIF,vault://2E7C802F4F50B281E64D770C0FD41E74
PT-TT-SNI-DSC-35-8-4056_m0257.TIF,vault://B63290E380B09375010A881ED2AACAFA
PT-TT-SNI-DSC-35-8-4057_m0258.TIF,vault://36524D3FA3D195C32E203553FC62F2C8
PT-TT-SNI-DSC-35-8-4063_m0259.TIF,vault://CB6F123F92B9E97C8BE567D0C05D88E7
PT-TT-SNI-DSC-35-8-4064_m0260.TIF,vault://C23DF563FD7343E74979C80BCD79816F
PT-TT-SNI-DSC-35-8-4065_m0261.TIF,vault://8F55903CF286ACA3C44AF8B05801694D
PT-TT-SNI-DSC-35-8-4066_m0262.TIF,vault://9450DCA41F50CFBDF3F8C52C5C4F1AF4
PT-TT-SNI-DSC-35-8-4067_m0263.TIF,vault://3E904A059A948C4FA0CE7B18B57BD778
PT-TT-SNI-DSC-35-8-4068_m0264.TIF,vault://0EFF48C7DEE850935F59072A6F7360CF
PT-TT-SNI-DSC-35-8-4071_m0265.TIF,vault://21210892D7324B8E47FB2C5BB1EBE497
PT-TT-SNI-DSC-35-8-4072_m0266.TIF,vault://0A6473101FEE6CD00A70EF20AD7E7272
PT-TT-SNI-DSC-35-8-4086_m0267.TIF,vault://DA0B4B5F1E14BDA1BB4EA001C7D99BA4
PT-TT-SNI-DSC-35-8-4086_m0268.TIF,vault://6714EAA61FEF73A609CCC5BF15DAED73
PT-TT-SNI-DSC-35-8-4088_m0269.TIF,vault://9648B3E9E317350D722E164273F4DF06
PT-TT-SNI-DSC-35-8-4089_m0270.TIF,vault://43A710863AFC8FC1CA2DE21D87940537
PT-TT-SNI-DSC-35-8-4089A_m0271.TIF,vault://15B78D23F516BAC77E8B2944589EDC5F
PT-TT-SNI-DSC-35-8-4094_m0272.TIF,vault://D437A79C3F8087FBF7F4C9B8583CF33F
PT-TT-SNI-DSC-35-8-4095_m0273.TIF,vault://30372B00DCEA45BBFA64C2FC3A852936
